price,gameName,gameNumber,gameURL,gamePhoto,topprize,overallodds,topprizestarting,topprizeremain,topprizeavail,startDate,endDate,lastdatetoclaim,extrachances,secondChance,dateexported
20.0,Strike It Rich,670,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
1.0,Instant Numbers,603,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,5000.0,0,5,3,Available,,,,,,2026-01-02
5.0,Win Big,649,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Detroit Lions,675,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,1,Available,,,,,,2026-01-02
20.0,"$2,000,000 Mega Multiplier",601,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,2,Available,,,,,,2026-01-02
10.0,Wild Cherry,667,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,1,Available,,,,,,2026-01-02
30.0,Magnificent Millions,665,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,4000000.0,0,3,2,Available,,,,,,2026-01-02
10.0,Million Dollar Madness,605,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
2.0,Mystery Multiplier,622,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,50000.0,0,3,2,Available,,,,,,2026-01-02
50.0,"$300,000,000 Extraordinaire",631,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,6000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,777 Jackpot,625,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Fantastic 5's,623,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
10.0,Bonus Star Millions,656,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
20.0,"Win $100, $200 or $500",654,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500.0,0,23443,3379,Available,,,,,,2026-01-02
1.0,Lucky Dog,650,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,5000.0,0,3,1,Available,,,,,,2026-01-02
5.0,Wild Time Bingo,652,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,300000.0,0,3,1,Available,,,,,,2026-01-02
10.0,Win $50 or $100,653,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,100.0,0,302284,94318,Available,,,,,,2026-01-02
30.0,"$4,000,000 Ultimate",657,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,4000000.0,0,3,2,Available,,,,,,2026-01-02
20.0,Jackson,648,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,2000000.0,0,3,1,Available,,,,,,2026-01-02
10.0,Hamilton,643,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,1000000.0,0,3,2,Available,,,,,,2026-01-02
5.0,Lincoln,640,https://www.michiganlottery.com/resources/instant-games-prizes-remaining,,500000.0,0,3,2,Available,,,,,,2026-01-02
