,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,Prize Probability,Percent Tix Remaining,Starting Expected Value,Expected Value,dateexported
4,1471,MONOPOLY 5X,25,6450.0,2576.0,0.0006981003324106629,0.3993798449612403,0.019909399371490617,0.01675440797785591,2025-08-08 08:00:45.783000
5,1471,MONOPOLY 5X,20,19470.0,8051.0,0.002181834540465158,0.41350796096558806,0.04757806272283929,0.041454856268838,2025-08-08 08:00:45.783000
6,1471,MONOPOLY 5X,10,64805.0,27714.0,0.007510540610415028,0.42765218733122445,0.07501329222496798,0.06759486549373525,2025-08-08 08:00:45.783000
7,1471,MONOPOLY 5X,5,103745.0,46198.0,0.012519735697479738,0.4453033881150899,0.053372109503754366,0.05007894278991895,2025-08-08 08:00:45.783000
8,1471,MONOPOLY 5X,4,155437.0,70214.0,0.01902811208846362,0.4517199894491016,0.059973978878030756,0.05708433626539086,2025-08-08 08:00:45.783000
9,1471,MONOPOLY 5X,2,460118.0,216475.0,0.058665089075542805,0.4704771384731743,0.05917747428948009,0.058665089075542805,2025-08-08 08:00:45.783000
10,1471,MONOPOLY 5X,1,959030.0,468792.0,0.12704342043146719,0.48881891077442835,0.0,0.0,2025-08-08 08:00:45.783000
11,1471,MONOPOLY 5X,0,6000057.7,2847545.2199999997,0.7716895437253083,0.47458630606169,-0.7716895671917793,-0.7716895437253083,2025-08-08 08:00:45.783000
12,1471,MONOPOLY 5X,Total,7775222.7,3690014.2199999997,1.00000005962037,0.47458630606169,,,2025-08-08 08:00:45.783000
0,1475,MONOPOLY 100X,500000,10.0,7.0,4.1957673099377345e-06,0.7,1.611017739948136,2.0977997396226686,2025-08-08 08:00:46.717000
1,1475,MONOPOLY 100X,10000,16.0,8.0,4.79516263992884e-06,0.5,0.051451520603807824,0.04785572314648982,2025-08-08 08:00:46.717000
2,1475,MONOPOLY 100X,1000,263.0,145.0,8.691232284871022e-05,0.5513307984790875,0.08304806438142177,0.08517407639173602,2025-08-08 08:00:46.717000
3,1475,MONOPOLY 100X,500,9009.0,4804.0,0.002879495165277268,0.5332445332445332,1.3933669813217575,1.3821576793330888,2025-08-08 08:00:46.717000
4,1475,MONOPOLY 100X,200,25871.0,13940.0,0.008355570900076003,0.5388272583201268,1.5004910578494501,1.5040027620136804,2025-08-08 08:00:46.717000
5,1475,MONOPOLY 100X,100,58424.0,31239.0,0.01872451071359213,0.5346946460358757,1.5060138475735814,1.4979608570873704,2025-08-08 08:00:46.717000
6,1475,MONOPOLY 100X,50,86608.0,46490.0,0.02786588889128647,0.5367864400517274,0.8371956343539432,0.835976666738594,2025-08-08 08:00:46.717000
7,1475,MONOPOLY 100X,40,95053.0,50825.0,0.03046426764679791,0.5347016927398399,0.6125527790523229,0.6092853529359582,2025-08-08 08:00:46.717000
