,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,Photo,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
10,1,1976,2000,3.64,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1976,BLACK CHERRY DOUBLER,735696,275690,https://walottery.com/scratch/assets/imgs/tickets/grid/1976.jpg,4,1,2677933.44,1003511.6,1942237.44,727821.6,669483.36,669483.36,0.0,3.64,-5.979004129404057e-07,7.02,6.7859508551069485,0.034485075557062095,0.27472543898372814,0.2747253198642386,-1.191194895500125e-07,0.14245085504792673,0.1473632835474226,0.004912428499495858,0.043991614715861105,0.025528186880698477,7.57699334835273,13.056269537048054,9.0,0.32,-0.07062452691610156,0.315359771841066,-0.07062452691610156,0.32,0.3138835928030506,0.9999997401388524,,,,3/30/2026 12:30:06 AM,,32.333333333333336,28.333333333333332,9.0,35.333333333333336,24.5,25.9,15.0,3.0,/washington-statistics-for-each-scratcher-game
11,1,1991,2026,3.98,Top Prize Claimed,,,,,08/11/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1991,2026,339858,123560,https://walottery.com/scratch/assets/imgs/tickets/grid/1991.jpg,4,0,1352634.84,491768.8,1012776.8400000001,368208.8,338158.71,338158.71,0.0,3.98,-1.6267807148263653e-06,7.6,7.278369376301502,0.04472783495164308,0.2512566901465732,0.2512564374398396,-2.527067335944544e-07,0.13151120040344227,0.13739341166937988,0.005882211265937604,0.040188288897138026,0.02394840489236451,8.293733525478089,13.915816558242465,9.0,0.33,-0.09214503311863563,0.329092173545249,-0.09214503311863563,0.28,0.26357292377732516,0.9999994254546342,,,,3/30/2026 12:30:06 AM,,36.333333333333336,32.666666666666664,14.0,26.0,21.833333333333332,26.166666666666668,16.0,4.0,/washington-statistics-for-each-scratcher-game
12,1,1977,2000,3.95,,,,,,08/25/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1977,TOBOGGAN TRIPLER,463740,142352,https://walottery.com/scratch/assets/imgs/tickets/grid/1977.jpg,4,1,1831773.0,562290.4,1368033.0,419938.4,457943.25,457943.25,0.0,3.95,-7.113761857498549e-07,7.79,7.442449974606399,0.046901407760931414,0.2531647370573903,0.25316455696202533,-1.8009536495444678e-07,0.12834480428248768,0.13436435628213758,0.0060195519996499025,0.03828504085824329,0.01902270400912588,8.706088319860271,17.51866695276051,9.0,0.33,-0.09563619170840995,0.3258976684628928,-0.09563619170840995,0.26,0.2525454544100455,0.9999996849111016,,,,3/30/2026 12:30:06 AM,,36.666666666666664,39.333333333333336,12.0,28.666666666666668,24.833333333333332,28.3,20.0,6.0,/washington-statistics-for-each-scratcher-game
13,1,1960,2000,3.83,Top Prize Claimed,,,,,08/04/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1960,HOLLY DAY CASH,482472,115127,https://walottery.com/scratch/assets/imgs/tickets/grid/1960.jpg,3,0,1847867.76,440936.41000000003,1365395.76,325809.41000000003,615955.92,615955.92,0.0,3.83,-9.298392935804924e-07,8.12,7.561016227894302,0.07340515474155335,0.2610968485222345,0.26109671312924576,-1.3539298876485972e-07,0.123212892573979,0.1322573540195263,0.009044461445547297,0.044673443115568465,0.02258261416853119,7.461070999943272,14.756608437154906,10.0,0.31,-0.1311636473209706,0.306357385198759,-0.1311636473209706,0.16,0.15148989512938407,0.9999998374834742,,,,3/30/2026 12:30:06 AM,,30.666666666666668,35.666666666666664,8.0,21.666666666666668,24.0,24.0,9.0,1.0,/washington-statistics-for-each-scratcher-game
14,1,1951,5000,3.70,Top Prize Claimed,,,,,05/21/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1951,MOO-LAH,733041,184075,https://walottery.com/scratch/assets/imgs/tickets/grid/1951.jpg,4,0,2712251.7,681077.5,1979210.7000000002,497002.5,678062.925,678062.925,0.0,3.7,-7.341308441635644e-07,7.24,6.773464561226503,0.06860894418114873,0.2702704686841576,0.27027034002384,-1.2866031762204244e-07,0.1381561849834894,0.14763493496730207,0.009478749983812679,0.04374988213404116,0.024890023011172685,7.618752796802193,13.390341087465686,9.0,0.3,-0.11803377168946334,0.30387753513919863,-0.11803377168946334,0.2,0.18734235773563768,0.9999998403770559,,,,3/30/2026 12:30:06 AM,,32.666666666666664,30.333333333333332,6.0,28.333333333333332,24.666666666666668,24.4,10.0,2.0,/washington-statistics-for-each-scratcher-game
15,1,1932,5000,3.70,,,,,,05/01/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1932,COOL CAT,714987,149693,https://walottery.com/scratch/assets/imgs/tickets/grid/1932.jpg,4,1,2645451.9,553864.1,1930464.9,404171.1,661362.975,661362.975,0.0,3.7,-1.805497052765682e-07,7.32,6.772753339716642,0.08066525400564523,0.2702703190674967,0.2702703622180112,4.315051449488294e-08,0.1366292086143891,0.14765043843185907,0.011021229817469974,0.04408409507268332,0.024650440909308433,7.560924099076964,13.519992639979995,9.0,0.31,-0.1126044406449507,0.30579167449048866,-0.1126044406449507,0.17,0.16719134030121557,1.0000000422780315,,,,3/30/2026 12:30:06 AM,,32.0,31.666666666666668,7.0,31.0,33.833333333333336,27.1,17.0,5.0,/washington-statistics-for-each-scratcher-game
16,2,1990,100,4.38,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1990,CELEBRATE,648386,561152,https://walottery.com/scratch/assets/imgs/tickets/grid/1990.jpg,1045,875,2839930.6799999997,2457845.76,2191544.6799999997,1896693.7599999998,2717.6370143540667,2717.6370143540667,0.0,4.38,-3.092138703381934e-07,4.92,4.918769030389735,0.0007189905210397438,0.2283105728799009,0.22831055695034735,-1.5929553537352703e-08,0.2031568304754775,0.20330289831087386,0.00014606783539636292,0.02557270726314666,0.027338239273276374,13.034427182210955,12.192635767001136,6.0,0.42,-0.002512695072608623,0.4201170130744616,-0.002512695072608623,0.86,0.856852867015252,0.9999995511800913,,,,3/30/2026 12:30:06 AM,,39.666666666666664,25.0,42.0,40.333333333333336,34.833333333333336,36.36666666666667,46.0,4.0,/washington-statistics-for-each-scratcher-game
17,2,1972,20000,3.63,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1972,LOTERIA 29TH EDITION,1507735,1173777,https://walottery.com/scratch/assets/imgs/tickets/grid/1972.jpg,5,5,5473078.05,4260810.51,3965343.05,3087033.51,1094615.6099999999,1094615.6099999999,0.0,3.63,-1.196955364943173e-07,6.79,6.754593193668816,0.005074539705170487,0.2754821266378928,0.27548209618061353,-3.04572792542146e-08,0.14729992653978938,0.14804740586558424,0.0007474793257948587,0.04258118476000602,0.02328301127237584,7.828131418880456,14.316263731124003,8.0,0.37,-0.0026928523840017544,0.37198044503275196,-0.0026928523840017544,0.8,0.7966654565689694,0.9999996114103283,,,,3/30/2026 12:30:06 AM,,34.666666666666664,34.333333333333336,30.0,41.0,33.333333333333336,34.66666666666667,43.0,3.0,/washington-statistics-for-each-scratcher-game
18,2,1953,20000,4.38,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1953,DOUBLE DOLLAR$,646702,182700,https://walottery.com/scratch/assets/imgs/tickets/grid/1953.jpg,4,1,2832554.76,800226.0,2185852.76,617526.0,708138.69,708138.69,0.0,4.38,0.0,4.96,4.918354271029579,0.007754626352784298,0.228310502283105,0.22831056354088924,6.125778423404782e-08,0.2017555040701002,0.2033200426187815,0.001564538548681299,0.02552499850962334,0.02703775435907762,13.058159779968957,12.327498699532363,6.0,0.4,-0.026182690591866346,0.3999395170864231,-0.026182690591866346,0.26,0.25995509815558226,1.0000001056462617,,,,3/30/2026 12:30:06 AM,,40.0,25.333333333333332,39.0,40.666666666666664,41.416666666666664,37.28333333333333,50.0,5.0,/washington-statistics-for-each-scratcher-game
19,2,1961,20000,4.54,Top Prize Claimed,,,,,08/04/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1961,SNOW MUCH FUN,337865,83548,https://walottery.com/scratch/assets/imgs/tickets/grid/1961.jpg,4,0,1533907.1,379307.92,1196042.1,295759.92,383476.775,383476.775,0.0,4.54,-2.425470050746467e-06,5.2,5.121986810251273,0.014516906763627565,0.22026485142641714,0.2202643315403085,-5.198861086352924e-07,0.19244306063426195,0.19523673860279664,0.0027936779685346913,0.02476029263585022,0.025956879085235383,13.460246031368445,12.839552094506265,6.0,0.36,-0.08159018930115963,0.3596387622690855,-0.08159018930115963,0.18,0.17091174431490344,0.9999992246043825,,,,3/30/2026 12:30:06 AM,,40.666666666666664,27.666666666666668,24.0,17.0,20.0,25.866666666666664,14.0,1.0,/washington-statistics-for-each-scratcher-game
20,2,1958,20000,4.39,Top Prize Claimed,,,,,04/09/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1958,GHOUL'S GOLD,279543,76252,https://walottery.com/scratch/assets/imgs/tickets/grid/1958.jpg,2,0,1227193.77,334746.27999999997,947650.77,258494.27999999997,613596.885,613596.885,0.0,4.39,-8.36454403589683e-07,4.98,4.930723581384323,0.009619334305429952,0.2277906233382923,0.22779057572851213,-4.760978017381845e-08,0.20087768039050505,0.20280998995268062,0.001932309562175577,0.02538649541661375,0.02688233528402921,13.128080062070312,12.39743028076445,6.0,0.39,-0.041625930384015415,0.3861928148506629,-0.041625930384015415,0.24,0.23201348576757916,0.9999999216040935,,,,3/30/2026 12:30:06 AM,,40.333333333333336,26.0,36.0,33.666666666666664,32.333333333333336,33.66666666666667,37.0,2.0,/washington-statistics-for-each-scratcher-game
21,3,1994,30000,4.15,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1994,LOTERIA EXTRA! 4TH EDITION,714009,674777,https://walottery.com/scratch/assets/imgs/tickets/grid/1994.jpg,4,3,2963137.35,2800324.5500000003,2249128.35,2125547.5500000003,740784.3375,740784.3375,0.0,4.15,-1.9640580588939193e-07,7.23,7.2240623537213295,0.0011038008601376463,0.24096390274839627,0.24096388388387038,-1.8864525885842198e-08,0.1382736426213538,0.13842626918701362,0.00015262656565981358,0.0343544107859923,0.023532274600977062,9.702641748050365,14.164425047709365,9.0,0.41,-0.0033040965698252385,0.4055777117219293,-0.0033040965698252385,0.93,0.9240906421772503,0.9999986534789582,,,,3/30/2026 12:30:06 AM,,38.0,33.666666666666664,40.0,39.666666666666664,34.833333333333336,37.233333333333334,49.0,8.0,/washington-statistics-for-each-scratcher-game
22,3,1974,30000,3.91,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1974,KING CROSSWORD,662798,115781,https://walottery.com/scratch/assets/imgs/tickets/grid/1974.jpg,5,1,2591540.18,452703.71,1928742.1800000002,336922.71,518308.036,518308.036,0.0,3.91,-1.56835471929723e-06,8.33,7.364882146653101,0.1310660785713643,0.2557548768176928,0.2557544934672048,-3.8335048802018434e-07,0.12004559280587936,0.13577949790472074,0.015733905098841386,0.04413317295532973,0.024867827548918534,7.552404861257362,13.400894639862521,11.0,0.33,-0.05711933111912713,0.32635819363541513,-0.05711933111912713,0.14,0.13625425335485425,0.9999996827450318,,,,3/30/2026 12:30:06 AM,,31.666666666666668,30.666666666666668,13.0,14.333333333333334,23.666666666666668,22.666666666666668,6.0,1.0,/washington-statistics-for-each-scratcher-game
23,3,1973,30000,4.15,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1973,LOTERIA EXTRA! 3RD EDITION,592411,103014,https://walottery.com/scratch/assets/imgs/tickets/grid/1973.jpg,4,1,2458505.6500000004,427508.10000000003,1866094.6500000004,324494.10000000003,614626.4125000001,614626.4125000001,0.0,4.15,-2.339136967655889e-07,7.68,7.228260869565218,0.06263185723120544,0.2409639117864461,0.24096391912971502,7.34326890960979e-09,0.1301917157105832,0.13834586466165413,0.008154148951070944,0.03645190429867242,0.023755863764921618,9.143657996512905,14.028086834943235,9.0,0.35,-0.05073369837346405,0.34759661417642085,-0.05073369837346405,0.15,0.14914574478265522,1.0000000064146413,,,,3/30/2026 12:30:06 AM,,37.333333333333336,33.0,19.0,26.666666666666668,35.0,30.2,27.0,5.0,/washington-statistics-for-each-scratcher-game
24,3,1938,30000,4.17,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1938,S'MORE SLINGO,918100,456600,https://walottery.com/scratch/assets/imgs/tickets/grid/1938.jpg,6,1,3828477.0,1904022.0,2910377.0,1447422.0,638079.5,638079.5,0.0,4.17,0.0,6.96,6.78827236233652,0.024800886700787568,0.23980815347721823,0.23980815347721823,0.0,0.14374781383828547,0.14731288708277468,0.0035650732444892086,0.02848573829053547,0.017086396093241904,11.70146223605855,19.507307093818635,8.0,0.38,-0.020879910018040446,0.3847297982901458,-0.020879910018040446,0.46,0.453712061314058,1.0,,,,3/30/2026 12:30:06 AM,,39.333333333333336,40.0,35.0,44.833333333333336,39.833333333333336,39.800000000000004,58.0,9.0,/washington-statistics-for-each-scratcher-game
25,3,1944,30000,3.79,,,,,,,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1944,JACKPOT BINGO,1015683,337088,https://walottery.com/scratch/assets/imgs/tickets/grid/1944.jpg,5,1,3849438.57,1277563.52,2833755.57,940475.52,769887.7139999999,769887.7139999999,0.0,3.79,-4.070247716706244e-07,7.04,6.950313351424842,0.012502351299327603,0.2638523501385059,0.263852281813605,-6.832490090369348e-08,0.14210179850230478,0.14387840510744684,0.0017766066051420615,0.04162859066632128,0.028644237579607518,8.0071270744123,11.636266004067148,9.0,0.37,-0.01329645278065962,0.37099618570669307,-0.01329645278065962,0.31,0.30741112685619826,0.9999998713675254,,,,3/30/2026 12:30:06 AM,,35.333333333333336,23.0,29.0,37.333333333333336,31.333333333333332,31.200000000000006,33.0,6.0,/washington-statistics-for-each-scratcher-game
26,3,1943,30000,4.15,,,,,,05/19/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1943,LOTERIA EXTRA! 2ND EDITION,613572,83673,https://walottery.com/scratch/assets/imgs/tickets/grid/1943.jpg,4,2,2546323.8000000003,347242.95,1932751.8000000003,263569.95,636580.9500000001,636580.9500000001,0.0,4.15,-2.735836681483829e-06,7.77,7.22406221097487,0.07490083444792656,0.24096451466124488,0.240963931127355,-5.835338898751985e-07,0.12878050466245441,0.13842627192229737,0.009645767259842952,0.03669506854672097,0.023574435783144703,9.08288667858702,14.135140767085348,10.0,0.38,-0.022168068540102434,0.3825583694752747,-0.022168068540102434,0.15,0.1466991766207739,0.9999996176112854,,,,3/30/2026 12:30:06 AM,,37.0,33.333333333333336,34.0,15.666666666666666,26.333333333333332,29.26666666666667,23.0,4.0,/washington-statistics-for-each-scratcher-game
27,3,1926,30000,3.90,Top Prize Claimed,,,,,04/15/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1926,CROSSWORD TRIPLER,638476,187266,https://walottery.com/scratch/assets/imgs/tickets/grid/1926.jpg,5,0,2490056.4,730337.4,1851580.4,543071.4,498011.27999999997,498011.27999999997,0.0,3.9,-5.476920667418357e-07,8.23,7.764125557741657,0.059678976397347275,0.2564103968441966,0.2564102975997327,-9.924446386921915e-08,0.12154389001241893,0.12879750495571185,0.0072536149432929214,0.04212635477967038,0.02338336574089559,7.912368660109436,14.25285889195312,10.0,0.34,-0.04559676624967979,0.3410430162148889,-0.04559676624967979,0.25,0.24552294421857662,0.9999998393610684,,,,3/30/2026 12:30:06 AM,,35.0,34.0,16.0,31.333333333333332,28.666666666666668,29.0,22.0,3.0,/washington-statistics-for-each-scratcher-game
28,3,1910,30000,4.17,Top Prize Claimed,,,,,04/22/26,3/30/2026 12:30:06 AM,https://walottery.com/Scratch/Explorer.aspx?id=1910,SLINGO SIZZLER,947781,133184,https://walottery.com/scratch/assets/imgs/tickets/grid/1910.jpg,6,0,3952246.77,555377.28,3004465.77,422193.28,658707.795,658707.795,0.0,4.17,-5.041617834642154e-07,7.81,6.789260854926374,0.15036250077484525,0.23980827437938554,0.2398082001980646,-7.418132094705321e-08,0.12803915178338318,0.14729143884262266,0.01925228705923948,0.031807087347215844,0.015682871837216016,10.479020061489521,21.24825950371161,9.0,0.32,-0.0746052438245037,0.317752325597447,-0.0746052438245037,0.11,0.10203083867597544,0.9999999494245654,,,,3/30/2026 12:30:06 AM,,38.666666666666664,40.333333333333336,10.0,17.333333333333332,30.0,27.266666666666662,18.0,2.0,/washington-statistics-for-each-scratcher-game
