,gameNumber,gameName,prizeamount,Winning Tickets At Start,Winning Tickets Unclaimed,dateexported
551,1629,Win Big,50,51080,9790,2026-01-01
552,1629,Win Big,30,204462,40606,2026-01-01
553,1629,Win Big,20,1124030,225050,2026-01-01
554,1580,Winning Time!,5000,4,0,2026-01-01
555,1580,Winning Time!,200,50,17,2026-01-01
556,1580,Winning Time!,100,752,219,2026-01-01
557,1580,Winning Time!,50,885,262,2026-01-01
558,1580,Winning Time!,40,1747,457,2026-01-01
559,1580,Winning Time!,30,4675,1379,2026-01-01
560,1580,Winning Time!,20,13815,3590,2026-01-01
561,1580,Winning Time!,10,10044,2056,2026-01-01
562,1580,Winning Time!,6,25074,5283,2026-01-01
563,1580,Winning Time!,5,50104,13550,2026-01-01
564,1580,Winning Time!,2,210552,64724,2026-01-01
565,1580,Winning Time!,1,320840,104724,2026-01-01
