,price,gameName,gameNumber,topprize,topprizeremain,topprizeavail,extrachances,secondChance,startDate,Days Since Start,lastdatetoclaim,topprizeodds,overallodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Photo,FAQ,About,Directory,Data Date,Stats Page,gameURL
30,10,Power Payout Multiplier,2367,1000000,2,,,,12/2/2025,54,,"816,000",4.14,754258.0,-0.07566421568627452,4.14,-4.2425783251534473e-07,7.08,0.0016760836219649924,0.24154599619758757,-7.1753671615493175e-09,0.14119638107915328,0.00023665694180749486,0.040466199767444734,0.03166956127278996,8.237141116863159,10.524833591541892,9.0,0.56,0.0014983950329247012,0.5578939832258988,0.0014983950329247012,0.67,0.6757996437659519,0.9999999487237708,40.0,40.666666666666664,75.0,71.0,53.333333333333336,56.0,79.0,10.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2367_teaser.jpg?rev=4e1dab02aebe4f74b2008a23c1d13e1b,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2367
31,10,20X THE MONEY,2377,1000000,5,,,,1/7/2026,18,,"1,664,640",3.65,1654343.4,-0.006185481545559457,3.65,-7.253632543928259e-08,6.72,4.534611616941899e-05,0.27397262261269334,8.152964081631353e-09,0.14882943891818348,6.748837026615551e-06,0.03749136135657349,0.018269319257506897,8.890902158021623,18.24525525221201,8.0,0.47,4.855373312222042e-05,0.4749189315833702,4.855373312222042e-05,1.0,0.9967725428717618,1.0000065443428114,45.333333333333336,55.666666666666664,63.0,89.66666666666667,58.166666666666664,62.366666666666674,88.0,13.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2377_teaser.jpg?rev=9139b33fe0c44711bea60cee8a43f04b,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2377
32,10,Mega 777s,2126,777777,1,,,,1/4/2022,1482,,"1,836,000",3.45,1212816.0,-0.3394248366013072,3.45,-3.7103718384358125e-07,5.32,0.009378212672107356,0.2898551800108178,-1.0754704965476591e-07,0.18808788802258544,0.001763928214923327,0.03345424106329718,0.023957684867834988,9.96357637222773,13.912571498391657,6.0,0.44,0.003158539697860529,0.4432680637458608,0.003158539697860529,0.23,0.22761887338960954,0.9999998949664417,55.0,48.0,44.0,36.0,37.333333333333336,44.06666666666667,39.0,7.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2126_teaser.jpg?rev=f07bdcc441854d8eb1c166a908202685,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2126
33,10,Crossword Spectacular,2375,300000,3,,,,12/31/2025,25,,"979,200",3.69,873320.6666666666,-0.10812840413943359,3.69,-2.786299176928819e-07,6.32,0.00026996588158353317,0.27100278553658413,-2.3803990445436796e-08,0.15832557876793632,4.274250444932792e-05,0.043374467667865804,0.03315678111806157,7.684929484876487,10.053004050285864,8.0,0.45,0.00031477535420949544,0.4536000903829903,0.00031477535420949544,0.97,0.971270967339247,0.9999978187046863,36.0,39.333333333333336,51.0,58.333333333333336,45.5,46.03333333333334,50.0,9.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2375_teaser.jpg?rev=8acbe397cc8d44bdb8981a4e7f818264,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2375
34,10,20X The Money,2310,1000000,0,Top Prize Claimed,,,1/10/2025,380,,"1,795,200",3.65,0.0,0.0,3.65,-4.7038768411591596e-07,7.17,0.0669985130339653,0.27397273161312474,-1.0840095332476096e-07,0.13949588528179763,0.009346016888237052,0.03991931926763994,0.017414300071670212,8.349577270441399,19.1351814579616,8.0,0.38,-0.02005665198599991,0.37635030728089924,-0.02005665198599991,0.06,0.060616111723129716,0.9999999658614667,40.666666666666664,57.333333333333336,14.0,23.666666666666668,43.833333333333336,35.9,16.0,3.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2310_teaser.jpg?rev=1ecf952e64ae493fbd77fc98599afee6,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2310
35,10,King of Crossword,2294,300000,0,Top Prize Claimed,,,1/10/2025,380,7/22/2026,"979,200",3.69,0.0,0.0,3.69,-8.598545704419604e-07,6.4,0.013345829751743726,0.27100294305021944,-2.2563111978790573e-07,0.1562747941232798,0.002085616796858092,0.04372012547082032,0.032922676668539604,7.623834663136889,10.123451952582188,8.0,0.41,-0.008993672646572966,0.40908398050473505,-0.008993672646572966,0.15,0.14868698806549446,0.999999824037908,35.333333333333336,39.666666666666664,26.0,25.666666666666668,38.666666666666664,33.06666666666667,5.0,2.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2294_teaser.jpg?rev=eb778a3760b644389a7f4e9f713e65b4,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2294
36,10,JEWEL 7S,2347,500000,1,,,,6/3/2025,236,4/1/2026,"612,000",5.24,184945.0,-0.6978022875816994,5.24,-4.3255916058526205e-06,5.24,-4.302667742012992e-06,0.19084052015464056,-8.211233499255677e-07,0.19084052015464056,-8.211233499255677e-07,0.03190343427268928,0.03190343427268928,10.44510395799904,10.44510395799904,6.0,0.71,0.030803782986163458,0.7120927843412908,0.030803782986163458,0.11,0.10566338037586953,0.9999994898821956,58.0,40.0,87.0,9.666666666666666,30.333333333333332,45.0,44.0,8.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2347_teaser.jpg?rev=09be4a47a3394ce485749d90f30385ca,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2347
37,10,Hit It Big!,2140,1000000,1,,,,3/1/2022,1426,,"1,672,800",3.87,1622749.0,-0.029920492587278812,3.87,-3.081191150628872e-08,6.91,0.007767091602783967,0.25839794077827194,1.6454000439924954e-08,0.14478702498044985,0.0011245740859177067,0.03797359589264901,0.022126048749588845,8.77784543636541,15.064233344340769,8.0,0.48,-0.000990108287728606,0.4801734587419251,-0.000990108287728606,0.33,0.33119118520528573,1.0000000318379973,44.0,51.0,64.0,61.333333333333336,63.333333333333336,56.733333333333334,81.0,12.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2140_teaser.jpg?rev=997557a6bc9c4ae68c4d890d5aca9198,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2140
38,10,Gold Bar 7s,2195,250000,1,,,,2/7/2023,1083,,"1,224,000",3.71,966161.0,-0.21065277777777777,3.71,-9.418711197017152e-07,5.94,0.006852119118410777,0.26954203284959755,-2.2694924312061104e-07,0.1684263802823753,0.001154077620377586,0.042847969290367,0.03666961721741132,7.779210581734945,9.089669845487961,8.0,0.46,0.0024880224654774924,0.4648065902059802,0.0024880224654774924,0.32,0.32445282020922783,0.9999996916019942,36.333333333333336,36.333333333333336,57.0,40.0,37.833333333333336,41.50000000000001,28.0,5.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2195_teaser.jpg?rev=34dfc49da4dc4d6dab90ce6357bf75b8,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2195
39,5,"$100,000 Jumbo Cash",2184,100000,1,,,,1/3/2023,1118,,"1,632,000",4.03,1319490.0,-0.1914889705882353,4.03,-3.865128216382012e-07,6.85,0.01529312648722394,0.24813905372530295,-9.435326911444442e-08,0.1458790896482732,0.0022309473698321203,0.03595795167636702,0.024931015183275628,9.269824349447916,13.369298397960527,8.0,0.42,-0.003761868219979078,0.4238910488143146,-0.003761868219979078,0.28,0.27793239714476803,0.9999998552319846,48.666666666666664,47.0,32.0,42.0,36.5,41.233333333333334,26.0,9.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2184_teaser.jpg?rev=cccf72d4dfea4645b7e96fca6659ee90,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2184
40,5,Livin Lucky with Luke Combs,2194,200000,1,,,,2/7/2023,1083,,"1,387,200",4.01,1092063.0,-0.21275735294117648,4.01,-3.2049422777636447e-07,6.82,0.01943919354924311,0.24937663852726447,-7.036231652879366e-08,0.14653183928033456,0.0028484607848970056,0.03249976737821157,0.020668723842965378,10.256097410433146,16.12580172167978,8.0,0.43,-0.0015752674779808255,0.43373596578219387,-0.0015752674779808255,0.29,0.28488774853273285,0.9999998907404247,56.333333333333336,53.333333333333336,40.0,45.0,42.5,47.43333333333334,55.0,13.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2194_teaser.jpg?rev=cfd06b6b1c8d4111ab2a777b69b01ea0,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2194
41,5,The Price is Right,2174,200000,1,,,,10/4/2022,1209,,"2,040,000",4.27,1771789.0,-0.13147598039215685,4.27,-2.991325950407118e-07,7.25,0.017976256308415817,0.23419210752521885,-5.829751428820806e-08,0.13797636174510622,0.00248029844323272,0.031002160553265695,0.01953946733172329,10.75166021475905,17.058298893922007,8.0,0.44,-0.0041082670063937055,0.4368279744371367,-0.0041082670063937055,0.3,0.2967826240807565,0.9999998950883362,58.666666666666664,54.666666666666664,41.0,48.0,45.0,49.46666666666666,64.0,18.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2174_teaser.jpg?rev=297790b2e6f745a3ae8fd9e4cfa2fb24,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2174
42,5,MONOPOLY FORTUNES,2136,200000,1,,,,2/1/2022,1454,,"2,040,000",4.12,1510334.0,-0.25964019607843136,4.12,-2.1187362026643472e-07,7.12,0.01627009315276835,0.2427184980275886,-1.8606936130760587e-08,0.1403868283439292,0.0022841067745774657,0.03633935887327657,0.02528479848276135,9.17256118823688,13.18233205037309,9.0,0.43,-0.0033333355186372093,0.430770279951322,-0.0033333355186372093,0.25,0.24983146945894028,0.9999999737230113,48.333333333333336,46.666666666666664,37.0,46.0,44.5,44.5,41.0,11.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2136_teaser.jpg?rev=d6873351654343679d4e2f2b49a613db,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2136
43,5,Cash Boom,2346,200,112,,,,6/3/2025,236,7/22/2026,"1,530",6.75,1771.9285714285713,0.15812324929971983,6.75,-3.779160950730161e-06,6.75,-3.4684355966865986e-06,0.14814870802596042,-5.138442525087772e-07,0.14814870802596042,-5.138442525087772e-07,0.07679321407324977,0.07679321407324977,4.340020566227125,4.340020566227125,14.0,0.52,-0.0019202772421691328,0.5228715685088886,-0.0019202772421691328,0.08,0.07770552042138996,0.9999996892735682,31.333333333333332,31.333333333333332,69.0,9.333333333333334,36.166666666666664,35.43333333333333,12.0,5.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2346_teaser.jpg?rev=d84f018d17ff44279300ece01eb06a89,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2346
44,5,"$100,000 Extreme Cash",2324,100000,0,Top Prize Claimed,,,1/7/2025,383,4/1/2026,"1,101,600",4.18,0.0,0.0,4.18,-2.325368477465437e-06,7.9,0.09997630950317417,0.2392350060703074,-5.519104737117253e-07,0.12657334526664737,0.012654335941230443,0.03680895097057529,0.02075056821346004,9.054841575609222,16.05830651863421,9.0,0.39,-0.02826375695768325,0.393699318340981,-0.02826375695768325,0.13,0.13037966934219708,0.9999997050963014,47.333333333333336,53.0,18.0,16.666666666666668,37.166666666666664,34.43333333333333,8.0,3.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2324_teaser.jpg?rev=d4e3a717e1074620bfa8de8817c0eae9,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2324
45,5,Lets Make A Deal,2303,100000,1,,,,10/1/2024,481,4/1/2026,"1,305,600",4.28,824456.0,-0.3685232843137255,4.28,-4.851681667009344e-07,7.73,0.03208798166591819,0.23364497317018737,-9.641500403612113e-08,0.12944414256188322,0.004153601273286234,0.033170713223077096,0.0195285981631941,10.04850100245742,17.066254610532898,9.0,0.45,-0.006595960872996601,0.4539284085506079,-0.006595960872996601,0.22,0.21982802544007018,0.9999998879746782,55.333333333333336,55.0,52.0,34.666666666666664,41.333333333333336,47.66666666666667,56.0,14.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2303_teaser.jpg?rev=96c93aac932042e78939240aedb2a889,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2303
46,5,BINGO MULTIPLIER,2318,100000,1,,,,10/4/2024,478,,"1,387,200",3.53,488435.0,-0.6478986447520184,3.53,-1.0441501273929826e-06,6.56,0.038349877656645666,0.2832864147737161,-2.828478866123696e-07,0.1525545876114529,0.005850449770859245,0.03668288201650854,0.02164299556547688,9.08629381482976,15.398258911623468,8.0,0.4,0.00025868946867922807,0.4012918812124438,0.00025868946867922807,0.12,0.12478396793725044,0.9999998670912582,48.0,52.0,25.0,24.0,27.833333333333332,35.36666666666667,11.0,4.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2318_teaser.jpg?rev=8aeb985e978b4fd496fad4ecb3b48ae2,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2318
47,5,10X The Money,2382,100000,5,,,,12/8/2025,48,,"1,370,880",4.48,1223253.2,-0.10768761671335204,4.48,-3.923962623085332e-08,8.13,0.0012308124637009407,0.22321429447313115,-4.729341224196659e-09,0.12304549867517207,0.00015144593337168555,0.03217936763788867,0.017979279489877473,10.358525623336035,18.5394037632375,10.0,0.46,0.00010182923471302043,0.46178648868443595,0.00010182923471302043,0.93,0.9274502013326864,0.9999997560148653,57.333333333333336,56.333333333333336,56.0,63.333333333333336,53.166666666666664,57.233333333333334,82.0,22.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2382_teaser.jpg?rev=56c03f44d1a74314a9835d5a963eea88,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2382
48,5,RED 7S DOUBLER,2319,100000,2,,,,9/2/2025,145,,"1,183,200",3.79,514088.5,-0.5655100574712644,3.79,-7.099939812852288e-07,6.77,0.024260279732685387,0.26385243007770065,-1.3006625654288229e-07,0.14776735912201888,0.003584877467660341,0.04131421003216492,0.02833220307997576,8.068009041489695,11.764264213793032,8.0,0.43,0.007931507483435674,0.4327202417482593,0.007931507483435674,0.33,0.3361127380458218,0.9999997988328301,38.666666666666664,44.0,38.0,46.333333333333336,32.833333333333336,39.96666666666667,24.0,8.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2319_teaser.jpg?rev=da39f36df5c94f42a06b9bbed7bb23eb,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2319
49,5,CLUE,2342,100000,1,,,,5/6/2025,264,,"1,101,600",4.54,1146300.0,0.04057734204793028,4.54,-5.234231609081224e-08,8.44,0.014461144247523336,0.22026432870976184,5.393090465877215e-08,0.1185335427026084,0.0017141306591923755,0.03383509801400981,0.021355574812520685,9.851318521015825,15.60693396358964,10.0,0.47,-0.006213513934819377,0.46642153014045185,-0.006213513934819377,0.34,0.3394628928770352,1.0000001304658963,53.333333333333336,52.333333333333336,58.0,65.0,63.833333333333336,58.5,84.0,23.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2342_teaser2.jpg?rev=93a14231f91346d795b535c86933a3af,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2342
50,5,DOUBLE SIDED DOLLARS,2352,100000,1,,,,7/1/2025,208,,"979,200",4.05,444815.0,-0.5457363153594771,4.05,-1.2364675650434055e-06,7.1,0.042814719425852646,0.24691388554792443,-2.4001797796491253e-07,0.14077537852815214,0.006027258333751034,0.03731874685674968,0.025405453034821827,8.931334921730997,13.117794209814427,9.0,0.43,-0.004308233622750172,0.4261771747805268,-0.004308233622750172,0.17,0.1689374634248909,0.999999803701208,46.333333333333336,46.0,34.0,25.666666666666668,32.166666666666664,36.83333333333333,19.5,6.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2352_teaser.jpg?rev=908cb41d5d7d479bb3cb7d63893438cf,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2352
51,5,GOLD HARD CASH,2383,100000,3,,,,1/6/2026,19,,"1,060,800",4.76,890069.0,-0.1609455128205128,4.76,-2.546618395152175e-07,4.76,4.7404120729721065e-08,0.2100840871138455,9.9588514101967e-09,0.2100840871138455,9.9588514101967e-09,0.052947021877345825,0.052947021877345825,6.29553052544248,6.29553052544248,6.0,0.47,0.0007474051627487563,0.47166193482377955,0.0007474051627487563,0.84,0.8399113997535805,1.0000002492169995,32.333333333333336,31.666666666666668,61.0,84.33333333333333,50.166666666666664,51.9,71.0,19.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2383_teaser.jpg?rev=009ce6f6eb7b4db2bb3be30ddfe76bff,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2383
52,5,PINK PANTHER DIAMOND TRIPLER,2363,100000,1,,,,10/7/2025,110,,"1,101,600",4.19,1248129.0,0.13301470588235295,4.19,-6.169230305075906e-07,7.37,0.021307125387445093,0.23866363172396443,-8.867161804815282e-08,0.1356967108367805,0.002891306832463164,0.03304675374379283,0.020153699789672703,10.086377899150598,16.537945303965945,9.0,0.44,-0.009498619635679445,0.43912608392241503,-0.009498619635679445,0.35,0.3484519140215733,0.9999997740967984,55.666666666666664,54.0,43.0,47.333333333333336,46.0,49.2,63.0,17.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2363_teaser.jpg?rev=33a90314e7174c0ab9f718e8d5abe0df,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2363
53,5,Cash Vault,2366,150000,2,,,,12/2/2025,54,,"1,060,800",3.82,1027322.0,-0.03155920060331825,3.82,-1.4601067440626448e-07,6.47,0.006346394418300193,0.2617801429347371,-8.615208435536204e-09,0.1546374943785882,0.0009813905311842341,0.039538108725135475,0.028414711417025874,8.430552683963812,11.73057933244203,8.0,0.44,-0.001826016719917926,0.43735557108676726,-0.001826016719917926,0.64,0.6433516497189493,0.9999999400737847,41.666666666666664,43.666666666666664,42.0,66.66666666666667,50.333333333333336,48.86666666666667,61.0,16.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2366_teaser.jpg?rev=2f74291ad47a484d91072f90e1e85359,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2366
54,5,10 YEARS OF CASH,2357,600000,1,,,,8/5/2025,173,,"1,876,800",4.29,2248775.0,0.19819639812446718,4.29,-4.446865315759436e-08,7.62,0.01398799140401146,0.23310024346588698,-5.045264317438125e-09,0.13127902969394448,0.0018363299388858556,0.03558787611126291,0.02384736835152552,9.36631835609029,13.977120941479557,9.0,0.45,-0.009276652181015078,0.448015030405443,-0.009276652181015078,0.45,0.4492122572635314,0.99999998382283,50.666666666666664,48.333333333333336,48.0,66.0,58.666666666666664,54.333333333333336,75.0,20.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2357_teaser.jpg?rev=73ac927502204973aa22d7f458852bfc,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2357
55,5,Cashing Through The Snow,2372,100000,2,,,,11/4/2025,82,,"538,560",4.66,365712.0,-0.3209447415329768,4.66,-3.8281474604484275e-07,9.22,0.05644087489443702,0.21459235682723016,-5.6855579966264e-09,0.10847743579647373,0.006122561382658084,0.0336784984884026,0.016752981275999723,9.896887633667667,19.891967783490372,11.0,0.43,-0.015496723346741797,0.433130441440259,-0.015496723346741797,0.25,0.24165634051825713,0.9999999901268439,54.0,58.0,39.0,45.0,46.5,48.5,60.0,15.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2372_teaser.jpg?rev=0c394f45bac04a55b9ae50ea3a076829,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2372
56,5,Virginia Lottery Green,2272,100000,1,,,,8/6/2024,537,,"1,305,600",4.6,939053.0,-0.2807498468137255,4.6,-2.129804784707947e-07,8.89,0.04453731398297293,0.21739135064794,-2.4045904212233182e-08,0.11245478157249911,0.005008433915781013,0.03708441895563327,0.022867911685083963,8.9881051527755,14.574454070731562,11.0,0.42,-0.017148752665811628,0.4242625283130984,-0.017148752665811628,0.23,0.23149203682142153,0.9999999650077752,47.0,49.0,33.0,41.666666666666664,44.666666666666664,43.06666666666666,34.0,10.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2272_teaser.jpg?rev=df50691ff3fd4352a6d3a4591c3de70b,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2272
57,5,Double It,2338,100000,0,Top Prize Claimed,,,4/1/2025,299,4/1/2026,"897,600",4.82,0.0,0.0,4.82,-2.1181100528651693e-06,4.82,-1.858642793777904e-06,0.20746931911090025,-3.856113548750262e-07,0.20746931911090025,-3.856113548750262e-07,0.04231690192256239,0.04231690192256239,7.875806449146083,7.875806449146083,6.0,0.44,-0.018693462726728886,0.4442999419636616,-0.018693462726728886,0.07,0.06884066331355221,0.9999998160137483,36.666666666666664,33.666666666666664,46.0,15.333333333333334,33.5,33.03333333333333,4.0,2.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2338_teaser.jpg?rev=55bc00c0e6f54f6aaf8fc5e291a16090,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2338
58,5,10X The Money,2317,100000,0,Top Prize Claimed,,,6/10/2025,229,7/22/2026,"1,142,400",4.48,0.0,0.0,4.48,-2.9042466812409117e-06,9.09,0.1193659275058324,0.22321493398551695,-6.116124691701863e-07,0.11005980472705734,0.013137390672356003,0.03566713667830197,0.01688861455316171,9.344176207838322,19.72364620370924,11.0,0.37,-0.040654330121787596,0.36921107438332346,-0.040654330121787596,0.05,0.05009859699164569,0.9999997722392272,50.0,57.666666666666664,10.0,8.666666666666666,34.0,32.06666666666666,3.0,1.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2317_teaser.jpg?rev=a71b29a1c9034ecb88c2e0d377d2d14f,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2317
59,5,BONUS SPIN CROSSWORD,2273,100000,4,,,,7/2/2025,207,,"1,224,000",3.83,1185178.0,-0.031717320261437906,3.83,-1.5187589764294608e-07,6.22,0.0020182235987916373,0.2610966453984127,-3.965428735375198e-08,0.16083786570456082,0.0003246067761442373,0.03769104692782939,0.029839883258732578,8.843770043264676,11.170568163588117,8.0,0.43,-0.0008607530449476254,0.4277566323370835,-0.0008607530449476254,0.69,0.6864400113330036,0.9999996757213963,44.333333333333336,42.0,36.0,57.666666666666664,44.166666666666664,44.83333333333333,43.0,12.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2273_teaser.jpg?rev=2ff650efbf0a4b4b94095d12f05e0928,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2273
60,5,BLACK DIAMOND DAZZLER,2334,250000,1,,,,3/4/2025,327,4/1/2026,"1,020,000",4.68,431978.0,-0.5764921568627451,4.68,-9.25972996285305e-08,7.56,0.04887801475987847,0.2136752334609633,5.553811271985509e-09,0.13219654704637737,0.006461504777737798,0.0301436643528983,0.022811535001133035,11.056831046026925,14.60875213330002,9.0,0.52,0.012778062144669042,0.5174916315182718,0.012778062144669042,0.14,0.13762633879293049,1.000000004312265,59.0,49.333333333333336,68.0,35.333333333333336,60.833333333333336,54.5,76.0,21.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/scratcher-teaser/2334_teaser.jpg?rev=fe49f15e8a184c1998001e6ea058907f,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2334
61,5,Super Loteria,2199,100000,1,,,,6/6/2023,964,,"1,632,000",4.02,945962.0,-0.42036642156862747,4.02,-2.959948887430489e-07,6.84,0.018353029085388925,0.24875629253606382,-5.2917168119615e-08,0.14611792017015482,0.0026817064387794076,0.040502525741201605,0.031711893085606804,8.229651596918497,10.510504229995329,9.0,0.43,-0.0025949409238305373,0.42722857789213525,-0.0025949409238305373,0.21,0.21346833841331297,0.9999999443745423,39.666666666666664,40.333333333333336,35.0,37.0,40.0,38.4,22.0,7.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2199_teaser.jpg?rev=90012f3c655540eda7a33a57d1171541,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2199
62,2,Money Match,2157,25000,3,,,,5/3/2022,1363,,"874,285.71",6.82,727507.3333333334,-0.1678837649841796,6.82,-3.482208817808996e-07,6.82,-2.5011820590073856e-07,0.14662761704120278,-3.667423650877133e-08,0.14662761704120278,-3.667423650877133e-08,0.03737194698407834,0.03737194698407834,8.919097612742364,8.919097612742364,9.0,0.49,-0.0058035911080395325,0.4873488102296334,-0.0058035911080395325,0.36,0.3569906489229507,0.999999861221237,45.666666666666664,35.666666666666664,65.0,54.333333333333336,45.0,49.13333333333333,62.0,15.0,https://cdnprodpaasmedia-valottery-com.azureedge.net/-/media/val/images/digital-scratcher-teaser-images/2157_teaser.jpg?rev=4be5875c5cb24b9bbed8c2d2a7ea0029,,,,2026-01-25,/virginia-statistics-for-each-scratcher-game,https://www.valottery.com/scratchers/2157
