,price,gameName,gameNumber,topprize,overallodds,topprizestarting,topprizeremain,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto
250,353.0,Decade of Dollars➞,$1,60000,4.60,3,3,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2860/,
251,353.0,Decade of Dollars➞,$1,60000,4.60,3,3,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2860/,
252,353.0,Decade of Dollars➞,$1,60000,4.60,3,3,,eXTRA Chances,2nd Chance,"Jan. 6, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/decade-of-dollars-2860/,
253,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
254,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
255,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
256,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
257,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
258,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
259,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
260,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
261,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
262,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
263,358.0,Denver Nuggets➞,$5,50000,4.03,3,3,,eXTRA Chances,2nd Chance,"Dec. 9, 2024",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/denver-nuggets-2859/,
264,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
265,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
266,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
267,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
268,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
269,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
270,360.0,$50 Frenzy➞,$1,50,4.82,4224,4224,,eXTRA Chances,2nd Chance,"Feb. 17, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/50-frenzy-2865/,
271,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
272,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
273,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
274,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
275,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
276,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
277,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
278,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
279,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
280,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
281,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
282,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
283,371.0,Rocky Mountain Cube Bingo➞,$5,140000,3.50,8,8,,eXTRA Chances,2nd Chance,"June 30, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/rocky-mountain-cube-bingo-2880/,
284,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
285,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
286,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
287,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
288,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
289,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
290,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
291,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
292,381.0,PLATINUM 8s➞,$20,1000000,4.85,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/platinum-8s-2883/,
293,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
294,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
295,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
296,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
297,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
298,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
299,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
300,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
301,382.0,TRIPLE Play➞,$2,20000,4.17,2,2,,eXTRA Chances,2nd Chance,"June 23, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/triple-play-2884/,
302,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
303,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
304,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
305,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
306,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
307,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
308,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
309,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
310,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
311,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
312,384.0,Black Cherry Slots➞,$1,10000,4.53,4,4,,eXTRA Chances,2nd Chance,"Aug. 4, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/black-cherry-slots-2888/,
313,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
314,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
315,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
316,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
317,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
318,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
319,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
320,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
321,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
322,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
323,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
324,388.0,ORANGE CASH➞,$5,100000,3.45,6,6,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/orange-cash-2892/,
325,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
326,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
327,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
328,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
329,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
330,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
331,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
332,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
333,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
334,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
335,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
336,389.0,BONUS Multiplier BINGO➞,$10,250000,3.37,4,4,,eXTRA Chances,2nd Chance,"Sept. 15, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/bonus-multiplier-bingo-2893/,
337,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
338,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
339,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
340,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
341,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
342,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
343,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
344,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
345,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
346,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
347,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
348,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
349,394.0,Ornament Drop➞,$3,30000,3.11,2,2,,eXTRA Chances,2nd Chance,"Oct. 27, 2025",,"July 24, 2026",2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/ornament-drop-2896/,
350,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
351,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
352,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
353,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
354,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
355,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
356,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
357,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
358,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
359,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
360,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
361,398.0,LOTERIA™➞,$3,30000,3.82,3,3,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-2901/,
362,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
363,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
364,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
365,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
366,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
367,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
368,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
369,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
370,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
371,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
372,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
373,399.0,LOTERIA™ Grande➞,$5,100000,3.43,4,4,,eXTRA Chances,2nd Chance,"Dec. 8, 2025",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/loteriatm-grande-2902/,
374,402.0,SAPPHIRE 7s➞,$2,20000,4.43,4,4,,eXTRA Chances,2nd Chance,"Jan. 5, 2026",,Not Set,2026-03-26,https://www.coloradolottery.com/en/games/scratch/game/sapphire-7s-2906/,
