,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
10,10,581,20000,3.45,,,,10/07/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Hello Money,108417,67718,3,2,374038.65,233627.1,265621.65,165909.1,124679.55,124679.55,0.0,3.45,-4.2803253566335675e-07,5.8,5.7713007251967285,0.005360051075173324,0.2898551965312228,0.28985557617140506,3.7964018223535234e-07,0.1723473742332864,0.1732711649618488,0.0009237907285624125,0.045693291693722965,0.03488161563416517,7.294231079538095,9.55386485733831,7.0,0.31,-0.001432884943066625,0.30650994962054906,-0.001432884943066625,0.61,0.60934996845846,1.0000021792768898,https://www.nmlottery.com/wp-content/uploads/2025/10/581.jpg,,,,2026-01-09,94,19.666666666666668,17.333333333333332,16.0,33.666666666666664,24.583333333333332,22.249999999999996,24.0,6.0,/new-mexico-statistics-for-each-scratcher-game
11,5,665,700,3.83,,,,09/02/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Neon 7,124907,77944,20,13,478393.81,298525.52,353486.81,220581.52000000002,23919.6905,23919.6905,0.0,3.83,-1.7418946293491172e-06,6.97,6.9172920371896645,0.007831180561006032,0.2610970605476928,0.26109704782469645,-1.2722996378666807e-08,0.14344192278703627,0.14456524238439944,0.0011233195973631704,0.05031605847940414,0.03913323273099147,6.6242272229580195,8.516215424521018,10.0,0.28,-0.0025447714122791,0.28113223348128297,-0.0025447714122791,0.62,0.6169678583822944,0.9999999191250091,https://www.nmlottery.com/wp-content/uploads/2025/09/665-1.jpg,,,,2026-01-09,129,16.333333333333332,16.0,9.0,31.333333333333332,18.583333333333332,18.249999999999996,9.0,4.0,/new-mexico-statistics-for-each-scratcher-game
12,2,656,500,3.81,,,,09/02/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Creepy Cash,53465,13029,20,6,203701.65,49640.49,150236.65,36611.49,10185.0825,10185.0825,0.0,3.81,-9.870974279311105e-06,6.04,5.771711104184966,0.045661892932678895,0.26246978243352137,0.2624680291211138,-1.7533124075930218e-06,0.16569298952457695,0.1732588450719437,0.0075658555473667455,0.03945381077162856,0.03219665913323638,8.443222993971217,10.340025755244952,7.0,0.36,-0.0569911036341817,0.3632655116841257,-0.0569911036341817,0.23,0.22226289926603937,0.9999978476050901,https://www.nmlottery.com/wp-content/uploads/2025/09/656.jpg,,,,2026-01-09,129,22.666666666666668,18.333333333333332,23.0,9.666666666666666,17.75,18.283333333333335,10.0,1.0,/new-mexico-statistics-for-each-scratcher-game
13,1,662,1000,4.92,,,,09/02/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,The Sky’s the Limit,136518,85439,3,1,671668.5599999999,420359.88,535150.5599999999,334920.88,223889.52,223889.52,0.0,4.92,-2.0934443125711378e-06,6.86,6.819102925947735,0.006191552167186689,0.20325245801802744,0.20325220198074048,-2.560372869553351e-07,0.14574447079758016,0.1466468552916024,0.0009023844940222459,0.02671132283526978,0.024887695530915317,12.477280001897457,13.390571935468133,8.0,0.29,-0.08711027441907099,0.3504195223606489,-0.07130171031371903,0.57,0.5472610124744507,0.9999978929236841,https://www.nmlottery.com/wp-content/uploads/2025/09/662-1.jpg,,,,2026-01-09,129,27.666666666666668,24.666666666666668,16.0,22.333333333333332,18.75,21.883333333333333,22.0,2.0,/new-mexico-statistics-for-each-scratcher-game
14,15,601,15000,2.97,,,,08/26/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,The Return of the Pink Panther™ Crossword,86831,52294,4,2,257888.07,155313.18000000002,171057.07,103019.18000000002,64472.0175,64472.0175,0.0,2.97,-1.1589486482358914e-06,3.63,3.5967642956764294,0.00803771633568638,0.336700726919189,0.3367004280928155,-2.98826373534844e-07,0.2758107820980858,0.278027670926914,0.0022168888288282007,0.04987299524733549,0.052479066465854735,6.682789636462774,6.350797326649392,4.0,0.29,-0.0011887340981192194,0.29063246476470095,-0.0011887340981192194,0.6,0.5928623147359098,0.9999986561786435,https://www.nmlottery.com/wp-content/uploads/2025/08/601.jpg,,,,2026-01-09,136,17.333333333333332,15.0,12.5,25.333333333333332,19.25,17.883333333333333,8.0,1.0,/new-mexico-statistics-for-each-scratcher-game
15,2,652,2000,3.99,,,,08/05/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,10X the Cash,121863,59094,3,2,486233.37000000005,235785.06000000003,364370.37000000005,176691.06000000003,162077.79,162077.79,0.0,3.99,-2.544690491184037e-07,5.09,5.067936170434529,0.0044876803794291166,0.2506266301927604,0.25062675713084054,1.2693808015828978e-07,0.19643743240664163,0.19731898081783836,0.0008815484111967253,0.030131440576776403,0.030431664170392794,11.060571192469297,10.950913500313433,6.0,0.25,-0.03287268820254275,0.30674343151599975,-0.024661766314866364,0.49,0.48710739807667125,1.0000004768294783,https://www.nmlottery.com/wp-content/uploads/2025/08/652.jpg,,,,2026-01-09,157,26.333333333333332,20.333333333333332,9.0,28.333333333333332,21.75,21.15,19.0,3.0,/new-mexico-statistics-for-each-scratcher-game
16,1,648,900,4.67,,,,08/05/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Triple Tripler,78300,31279,10,3,365661.0,146072.93,287361.0,114793.93,36566.1,36566.1,0.0,4.67,-6.366682724777712e-06,6.69,6.556942277691108,0.020450600269565865,0.21413412563667233,0.21413276231263384,-1.3633240384947065e-06,0.14945369406867845,0.152510111824887,0.003056417756208546,0.03003432091254595,0.027608744117497943,11.094477645338603,12.066796168975744,8.0,0.58,-0.08096350499659405,0.5782353907661976,-0.08096350499659405,0.37,0.3588629051421873,0.9999957648151775,https://www.nmlottery.com/wp-content/uploads/2025/08/648.jpg,,,,2026-01-09,157,27.0,23.0,39.0,13.666666666666666,23.75,25.283333333333335,34.0,6.0,/new-mexico-statistics-for-each-scratcher-game
17,5,641,10000,3.84,,,,07/23/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Lucky 7s Crossword,117928,34682,4,2,452843.51999999996,133178.88,334915.51999999996,98496.88,113210.87999999999,113210.87999999999,0.0,3.84,-6.607654306697852e-06,5.64,5.179314446490456,0.08803121428915477,0.2604183874213459,0.2604169657033453,-1.4217180005493546e-06,0.177454234182823,0.19307574589868895,0.015621511715865954,0.03759149519972709,0.034125840025397404,8.864987385715478,9.763733868673631,7.0,0.4,-0.016101515645290308,0.403782907086756,-0.016101515645290308,0.3,0.2909259763995785,0.9999977255227971,https://www.nmlottery.com/wp-content/uploads/2025/07/641.jpg,,,,2026-01-09,170,23.666666666666668,17.666666666666668,30.0,12.666666666666666,22.75,21.35,20.0,6.0,/new-mexico-statistics-for-each-scratcher-game
18,10,642,5000,3.61,,,,07/21/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Wild Cash Multiplier,101065,28249,3,2,364844.64999999997,101978.89,263779.64999999997,73729.89,121614.88333333332,121614.88333333332,0.0,3.61,-8.727296404175136e-06,5.66,5.651151624045476,0.0012498124478206262,0.2770107278040362,0.27700880376270404,-1.924041332146409e-06,0.17673419757202533,0.17695508217210643,0.00022088460008110045,0.03805111606663852,0.029639379440206174,8.757430309818071,11.239286054865762,7.0,0.27,0.001293733937460272,0.27252446606130737,0.001293733937460272,0.31,0.31537953022260756,0.9999973054087251,https://www.nmlottery.com/wp-content/uploads/2025/07/642.jpg,,,,2026-01-09,172,23.333333333333332,21.666666666666668,6.0,13.0,8.25,14.45,3.5,1.0,/new-mexico-statistics-for-each-scratcher-game
19,5,664,5000,3.73,,,,07/21/2025,,,2026-01-09,https://www.nmlottery.com/games/scratchers,Winner Winner Chicken Dinner,134392,34379,3,1,501282.16,128233.67,366890.16,93854.67,167094.05333333332,167094.05333333332,0.0,3.73,-5.224836815447419e-06,7.28,6.603635884600185,0.10288776684549238,0.2680979155131674,0.2680966003167878,-1.3151963796365074e-06,0.13730474994736144,0.1514317290467242,0.014126979099362752,0.048623710650502416,0.030914770675766506,6.8539992852128675,10.775733454553079,9.0,0.27,-0.027362297829413747,0.27480445751093713,-0.027362297829413747,0.23,0.2197461077724133,0.9999983137062887,https://www.nmlottery.com/wp-content/uploads/2025/07/664.jpg,,,,2026-01-09,172,18.333333333333332,20.0,7.0,11.0,15.916666666666666,14.45,3.5,2.0,/new-mexico-statistics-for-each-scratcher-game
