,price,gameNumber,topprize,overallodds,topprizeodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,topprizeodds_y,Total at start,Total remaining,Non-prize at start,Non-prize remaining,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
24,5,1586,500000,4.57,3044500.00,,,,2023-10-03,,2026-06-20,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1586,PLUS THE MONEY                ,1997795,106626,3,2,243640.41,9129923.15,487280.82,7132128.15,380654.82,243640.41,0.0,4.57,-1.6828078725292001e-06,10.62,8.418764690315019,0.26161178895332843,0.21881874897389592,0.2188183843390574,-3.6463483851778555e-07,0.09415120669840749,0.11878227231489247,0.02463106561648498,0.039885899720414036,0.02063784470093766,8.35651725530755,16.145873173963256,14.0,0.69,0.11367780153137097,0.6903074207847644,0.11367780153137097,0.09,0.09444396047942062,0.9999999060479272,https://edit.nylottery.ny.gov/sites/default/files/2023-07/plusTheMoney_1586_0.jpg,,,,12/23/2025,812,51.0,60.666666666666664,107.0,27.666666666666668,60.083333333333336,61.283333333333324,68.0,24.0,/new-york-statistics-for-each-scratcher-game
25,3,1587,60000,4.34,2036880.00,Top Prize Claimed,,,2023-10-03,,2026-07-23,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1587,MATCH FOR CASH                ,2345794,474048,5,0,inf,10180745.959999999,2057368.3199999998,7834951.959999999,1583320.3199999998,inf,,4.34,-1.555385084425419e-07,7.6,7.669862208728539,-0.00973304293077381,0.2304147823821504,0.23041476827088783,-1.4111262575111638e-08,0.1316619097798741,0.1303804387596389,-0.0012814710202352086,0.030443740068457074,0.01990667560357233,10.948905545480075,16.743766542461426,9.0,0.38,-0.019339761337733973,0.37671351616887855,-0.019339761337733973,0.18,0.17718223614698397,0.9999999844893166,https://edit.nylottery.ny.gov/sites/default/files/2023-09/matchForCash_1587_2.jpg,,,,12/23/2025,812,68.66666666666667,62.0,42.0,61.333333333333336,,58.50000000000001,63.0,5.0,/new-york-statistics-for-each-scratcher-game
26,1,1594,5000,4.82,1282946.43,Top Prize Claimed,,,2023-12-05,,2026-02-28,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1594,XTREME MATCH                  ,3728218,312646,14,0,inf,17970010.76,1506953.7200000002,14241792.760000002,1194307.7200000002,inf,,4.82,-4.777850777071959e-07,8.48,7.8426521329645205,0.08138689078860335,0.2074689787936319,0.20746888844246608,-9.035116582678526e-08,0.11791144116638011,0.1275078867513151,0.009596445584934998,0.037893390731222415,0.030947893601965922,8.79636127824572,10.770139425059382,11.0,0.3,-0.27978802445373974,0.297061023137417,-0.27978802445373974,0.05,0.047490661006306056,0.9999999601369975,https://edit.nylottery.ny.gov/sites/default/files/2023-08/XtremeMatch_1594.jpg,,,,12/23/2025,749,55.666666666666664,46.333333333333336,12.0,25.0,,34.75,7.0,1.0,/new-york-statistics-for-each-scratcher-game
27,10,1595,3000000,3.92,5478700.00,Top Prize Claimed,,,2024-01-02,,2026-05-20,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1595,XTREME CASH                   ,5588667,152373,4,0,inf,21907574.64,597302.16,16318907.64,444929.16000000003,inf,,3.92,-2.678711223357708e-07,9.86,7.688764632118028,0.2823545982362397,0.2551021091508148,0.25510204826878596,-6.088202886278538e-08,0.10142273087985643,0.13005990530946054,0.028637174429604118,0.04571052619476956,0.01550846523716422,7.291917402378658,21.486014529576124,12.0,0.3,-0.046482762457357676,0.30365711147794583,-0.046482762457357676,0.03,0.031071296742062625,0.9999999933107081,https://edit.nylottery.ny.gov/sites/default/files/2023-09/XtremeCash_1595.jpg,,,,12/23/2025,721,44.333333333333336,69.33333333333333,13.0,32.666666666666664,,39.83333333333333,16.0,3.0,/new-york-statistics-for-each-scratcher-game
28,5,1596,1000000,4.09,4536400.00,Top Prize Claimed,,,2024-01-02,,2026-10-29,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1596,XTREME WINNINGS               ,4434471,506484,4,0,inf,18136986.39,2071519.5599999998,13702515.39,1565035.5599999998,inf,,4.09,-2.703329530888845e-07,7.24,6.922083091777115,0.04641949195236058,0.2444988436022069,0.24449878276357495,-6.083863193784289e-08,0.1380566627677564,0.14446518291407404,0.0064085201463176256,0.038369989691304084,0.027731201419777557,8.68719587087067,12.019649590198062,9.0,0.35,-0.06331775841343282,0.3528521823840379,-0.06331775841343282,0.09,0.09171265207034188,0.9999999679152761,https://edit.nylottery.ny.gov/sites/default/files/2023-09/XtremeWinnings_1596.jpg,,,,12/23/2025,721,54.0,50.666666666666664,28.0,38.333333333333336,,42.75,24.0,12.0,/new-york-statistics-for-each-scratcher-game
29,2,1597,25000,4.79,1724425.00,,,,2024-01-02,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1597,XTREME BUCKS                  ,3596487,582827,10,1,2791741.33,17227172.73,2791741.33,13630685.73,2208914.33,2791741.33,0.0,4.79,-1.1820579384253992e-07,8.1,7.770638762953003,0.04282522913016574,0.2087682919010037,0.20876827606992024,-1.583108347191775e-08,0.1234047141192539,0.12868954927715356,0.005284835157899667,0.025950577976385173,0.01538962083533223,12.844645982932391,21.658257960147697,9.0,0.38,-0.04509280136000853,0.37988821312578785,-0.04509280136000853,0.15,0.1511247807200752,0.9999999853346813,https://edit.nylottery.ny.gov/sites/default/files/2023-09/XtremeBucks_1597.jpg,,,,12/23/2025,721,72.66666666666667,70.66666666666667,45.0,56.333333333333336,54.583333333333336,59.85,66.0,10.0,/new-york-statistics-for-each-scratcher-game
30,20,1584,10000 a Week For Life,3.74,8137133.33,Top Prize Claimed,,,2023-09-29,,2026-09-18,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1584,"$10,000 A WEEK FOR LIFE       ",6532262,1287098,3,0,inf,24430659.880000003,4813746.5200000005,17898397.880000003,3526648.5200000005,inf,,3.74,-1.080239680237932e-07,6.05,5.971168320568054,0.012617253357834748,0.26737970802780203,0.26737968877548496,-1.92523170738923e-08,0.16538471286187514,0.16747141368556615,0.002086700823691001,0.03815797964486898,0.028709890536834728,8.73555345689839,11.61023138463638,7.0,0.39,-0.015019230775868937,0.39343288989489683,-0.015019230775868937,0.17,0.17141236241925883,0.9999999823311982,https://edit.nylottery.ny.gov/sites/default/files/2023-09/10kWFL_1_1584.jpg,,,,12/23/2025,816,55.0,48.666666666666664,55.0,59.0,,54.416666666666664,51.5,2.0,/new-york-statistics-for-each-scratcher-game
31,2,1588,10000,5.02,1717343.75,Top Prize Claimed,,,2023-10-02,,2026-04-15,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1588,CASHWORD                      ,8206662,715609,24,0,inf,41197443.239999995,3592357.1799999997,32990781.239999995,2876748.1799999997,inf,,5.02,-5.010637606466366e-08,12.83,8.185490555900833,0.5676855659841706,0.19920319723234634,0.19920318841147497,-8.820871366665983e-09,0.07792850209486418,0.12216738791288576,0.04423888581802157,0.04336016090761841,0.020598795331951286,7.687465763638968,16.181240744089063,17.0,0.23,-0.23522097837038974,0.23488074821071514,-0.23522097837038974,0.05,0.03517853638936814,0.9999999957699246,https://edit.nylottery.ny.gov/sites/default/files/2023-09/cashword_1588.jpg,,,,12/23/2025,813,46.333333333333336,61.0,7.0,38.666666666666664,,38.25,12.5,1.0,/new-york-statistics-for-each-scratcher-game
32,20,1599,5000000,3.66,4558450.00,Top Prize Claimed,,,2024-02-06,,2026-07-30,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1599,XTREME MONEY                  ,4975631,1136181,4,0,inf,18210809.46,4158422.46,13235178.46,3022241.46,inf,,3.66,-1.1061887156120095e-07,5.8,5.77726965865816,0.004662133607446319,0.27322407393958575,0.2732240506174108,-2.332217496903155e-08,0.17228891151499295,0.17309214543955737,0.0008032339245644116,0.027854433440573704,0.016480238303920675,11.96684984472085,20.22567374641639,6.0,0.42,-0.01442285437563029,0.41523864100372687,-0.01442285437563029,0.21,0.2101405010183061,0.9999999747402771,https://edit.nylottery.ny.gov/sites/default/files/2023-11/XtremeMoney_1599.jpg,,,,12/23/2025,686,70.33333333333333,68.0,66.0,60.333333333333336,,66.16666666666666,88.0,7.0,/new-york-statistics-for-each-scratcher-game
33,5,1600,500000,4.02,3047200.00,,,,2024-02-06,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1600,"$500,000 BLAST                ",2276540,464316,3,1,1866550.3199999998,9151690.799999999,1866550.3199999998,6875150.799999999,1402234.3199999998,1866550.3199999998,0.0,4.02,-1.7143925682068872e-07,7.0,6.717655141837464,0.04263634007107412,0.2487562615520613,0.24875624065063393,-2.0901427366659675e-08,0.14277410195280063,0.14886146711700243,0.006087365164201802,0.043053153574417045,0.0342289673813988,7.74223831454461,9.737984476645172,9.0,0.41,-0.0016708222097836394,0.40649594171064257,-0.0016708222097836394,0.2,0.20336713855536054,0.9999999784719998,https://edit.nylottery.ny.gov/sites/default/files/2023-11/500kBlast_1600.jpg,,,,12/23/2025,686,47.0,43.666666666666664,59.0,61.666666666666664,57.25,53.71666666666666,48.0,17.0,/new-york-statistics-for-each-scratcher-game
34,10,1603,500,4.17,685.03,,,,2024-03-05,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1603,SHOW ME $500                  ,4326970,92580,42396,644,599.4698757763974,18043464.9,386058.6,13716494.899999999,293478.6,599.4698757763974,0.0,4.17,-1.5541682013284987e-06,11.49,7.7026790272923025,0.49188761951282767,0.23980852618000403,0.2398081654387428,-3.607412612238736e-07,0.08702060312181072,0.12982496043996875,0.04280435731815803,0.05677945024596912,0.01453918455390657,5.870296312278641,22.910914120082136,14.0,0.29,-0.035251316907480935,0.28652430463816325,-0.035251316907480935,0.02,0.01419090971443723,0.9999999671104822,https://edit.nylottery.ny.gov/sites/default/files/2024-01/showMe500_1603.jpg,,,,12/23/2025,658,39.666666666666664,71.66666666666667,9.0,16.333333333333332,28.416666666666668,33.016666666666666,5.0,1.0,/new-york-statistics-for-each-scratcher-game
35,5,1604,250,4.38,498.06,,,,2024-03-05,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1604,WIN $250                      ,2087332,114204,18340,585,855.0658461538461,9142514.16,500213.51999999996,7055182.16,386009.51999999996,855.0658461538461,0.0,4.38,-1.0395560680160776e-06,8.03,6.97393958903211,0.15107892499087194,0.2283107396249198,0.22831050627868876,-2.3334623103221652e-07,0.12457093278263459,0.1433909753925452,0.018820042609910603,0.04489960579293447,0.03519693880119293,7.423487581150753,9.469081418717932,11.0,0.32,-0.05239430377746694,0.3185602933150478,-0.05239430377746694,0.04,0.04051468761941707,0.9999999408437713,https://edit.nylottery.ny.gov/sites/default/files/2024-01/win250_1604.jpg,,,,12/23/2025,658,45.0,43.333333333333336,17.0,19.0,32.75,31.416666666666668,2.0,2.0,/new-york-statistics-for-each-scratcher-game
36,30,1606,10000000,3.65,6097983.33,,,,2024-04-02,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1606,"$10,000,000 CASH              ",5010332,2035480,3,1,7429502.0,18287711.8,7429502.0,13277379.8,5394022.0,7429502.0,0.0,3.65,0.0,3.65,3.6499998403299423,4.374522317941872e-08,0.273972602739726,0.2739726147247187,1.1984992664970662e-08,0.273972602739726,0.2739726147247187,1.1984992664970662e-08,0.05110210641996261,0.05110210641996261,6.522867421534023,6.522867421534023,4.0,0.57,-0.0016561380324070782,0.567355995058619,-0.0016561380324070782,0.42,0.42370911508677034,1.000000029931751,https://edit.nylottery.ny.gov/sites/default/files/2024-01/10milCash_1606.jpg,,,,12/23/2025,630,40.666666666666664,39.666666666666664,92.0,91.33333333333333,76.41666666666667,68.01666666666667,91.0,7.0,/new-york-statistics-for-each-scratcher-game
37,5,1607,1000000,4.18,2969166.67,Top Prize Claimed,,,2024-04-02,,2026-01-16,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1607,PLATINUM POWER                ,2129874,123864,3,0,inf,8902873.32,517751.51999999996,6772999.32,393887.51999999996,inf,,4.18,-1.004342778002776e-06,7.73,6.817052599177164,0.13438570885907658,0.23923469003439876,0.23923445835967783,-2.3167472093521546e-07,0.12931312542129325,0.14669096144581642,0.01737783602452317,0.03893867686628501,0.028008821556915496,8.559877337127299,11.898897342774376,10.0,0.31,-0.09420494411250964,0.30685020405561747,-0.09420494411250964,0.04,0.04205540242005783,0.999999940204779,https://edit.nylottery.ny.gov/sites/default/files/2024-01/platinumPower_1607.jpg,,,,12/23/2025,630,52.333333333333336,50.333333333333336,14.0,19.333333333333332,,34.0,6.0,4.0,/new-york-statistics-for-each-scratcher-game
38,2,1608,25000,4.88,961600.00,,,,2024-04-02,,2026-11-21,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1608,DOUBLE DEUCES                 ,1971726,236843,10,2,577896.92,9622022.879999999,1155793.84,7650296.879999999,918950.8400000001,577896.92,0.0,4.88,-7.267732106476772e-07,8.53,8.001515145215276,0.06583902313515426,0.2049181817159301,0.20491805152804682,-1.301878832793424e-07,0.1172562907025739,0.12497633033888303,0.007720039636309128,0.026483620646684372,0.015099578027918677,12.58572702734033,22.072076748168705,10.0,0.37,-0.057788347523456164,0.37129659030639567,-0.057788347523456164,0.11,0.11322226400754772,0.9999999132677933,https://edit.nylottery.ny.gov/sites/default/files/2024-01/doubleDeuces_1608.jpg,,,,12/23/2025,630,72.0,71.33333333333333,38.0,31.333333333333332,39.25,50.38333333333333,41.0,5.0,/new-york-statistics-for-each-scratcher-game
39,1,1598,7000,4.96,1273587.50,Top Prize Claimed,,,2024-04-11,,2026-06-23,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1598,LUCKY 7S                      ,5131197,556684,20,0,inf,25450737.12,2761152.64,20319540.12,2204468.64,inf,,4.96,-2.3178725820414565e-07,11.48,9.129326709233087,0.25765048007380903,0.20161294995711934,0.2016129041764095,-4.5780709834186695e-08,0.08709661764365019,0.10953710299234164,0.022440485348691447,0.0403170128039989,0.02222577133826374,8.267685515245596,14.99666948481636,15.0,0.29,-0.32774904124215354,0.2938972573766312,-0.32774904124215354,0.08,0.07079893628850302,0.999999972367005,https://edit.nylottery.ny.gov/sites/default/files/2024-03/lucky7s_1_1598.jpg,,,,12/23/2025,621,50.666666666666664,57.666666666666664,11.0,33.666666666666664,,38.25,12.5,3.0,/new-york-statistics-for-each-scratcher-game
40,20,1609,2000000,3.82,4571312.50,,,,2024-05-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1609,"$2,000,000 CASHWORD           ",4784874,1179031,4,1,4503898.42,18278218.68,4503898.42,13493344.68,3324867.42,4503898.42,0.0,3.82,-9.325254716179614e-08,7.28,7.05534469375159,0.03149724534326624,0.26178012912370574,0.26178011445098204,-1.4672723702702228e-08,0.13740852923401017,0.14173651939155119,0.004327990157541012,0.03877020592561921,0.020829406583496038,8.59760464710701,16.002602512647492,9.0,0.44,-0.0013467985554703526,0.4376341338103127,-0.0013467985554703526,0.24,0.23928842704430683,0.9999999816729542,https://edit.nylottery.ny.gov/sites/default/files/2024-03/2milCashword_1609.jpg,,,,12/23/2025,595,52.666666666666664,60.0,76.0,65.33333333333333,65.08333333333333,63.81666666666666,84.0,5.0,/new-york-statistics-for-each-scratcher-game
41,5,1610,500000,4.2,3031866.67,,,,2024-05-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1610,DOUBLE WIN                    ,2166502,353428,3,1,1484397.6,9099308.4,1484397.6,6932806.4,1130969.6,1484397.6,0.0,4.2,-4.042043721952382e-07,6.42,6.22559296440811,0.030832445875528917,0.23809533433441324,0.23809524856175876,-8.577265447895499e-08,0.15582286948841853,0.1606272696780898,0.004804400189671265,0.03445848918028185,0.029680426266103475,9.673210231700386,11.230200886509339,8.0,0.43,0.002519279747640617,0.42579444717282505,0.002519279747640617,0.16,0.16336108712852196,0.9999999297763567,https://edit.nylottery.ny.gov/sites/default/files/2024-03/doubleWin_1610.jpg,,,,12/23/2025,595,62.0,47.0,69.0,44.333333333333336,51.75,54.81666666666668,55.0,20.0,/new-york-statistics-for-each-scratcher-game
42,3,1611,60000,3.8,484066.67,,,,2024-05-07,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1611,LUCKY LINES                   ,2673342,604792,21,9,255356.62222222224,10158699.6,2298209.6,7485357.6,1693417.6,255356.62222222224,0.0,3.8,-2.6107279332539916e-07,8.33,8.125750088386848,0.024996581819123072,0.26315796344022674,0.26315791027965296,-5.31605737763563e-08,0.12006436316279329,0.12306556184015295,0.003001198677359665,0.0456927720970007,0.021325398348331966,7.295011822726312,15.629928528421726,10.0,0.39,0.02081627946760512,0.3902866681547821,0.02081627946760512,0.24,0.24002459646972513,0.9999999409373223,https://edit.nylottery.ny.gov/sites/default/files/2024-03/luckyLines_1611.jpg,,,,12/23/2025,595,44.666666666666664,59.333333333333336,52.0,54.333333333333336,46.25,51.31666666666668,43.0,2.0,/new-york-statistics-for-each-scratcher-game
43,10,1612,3000000,4.01,6011400.00,,,,2024-06-04,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1612,"$3,000,000 MAX                ",4500026,702702,3,1,2817835.02,18045104.259999998,2817835.02,13545078.259999998,2115133.02,2817835.02,0.0,4.01,-7.097647490520711e-09,7.32,7.171376021949968,0.02096367102186031,0.24937656037347822,0.2493765621965936,1.8231153808834222e-09,0.13658003396224405,0.13944325286238307,0.0028632189001390196,0.037961626854953516,0.024666440422026283,8.780687124001235,13.513162972290905,9.0,0.7,0.028872193686677216,0.7032853236616055,0.028872193686677216,0.18,0.17682066059374996,1.0000000013528576,https://edit.nylottery.ny.gov/sites/default/files/2024-04/3milMax_1612.jpg,,,,12/23/2025,567,55.333333333333336,55.333333333333336,108.0,70.0,84.75,74.68333333333334,102.0,16.0,/new-york-statistics-for-each-scratcher-game
44,5,1613,500000,4.11,3028066.67,Top Prize Claimed,,,2024-06-04,,2026-09-23,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1613,BIG MONEY X20                 ,2211854,142979,3,0,inf,9090719.940000001,587643.6900000001,6878865.940000001,444664.69000000006,inf,,4.11,-1.174180905411739e-06,7.64,6.739177396110713,0.13359027422726596,0.24330928812221025,0.24330902759176695,-2.6053044330232034e-07,0.1308992024069035,0.14838606275257216,0.017486860345668653,0.036950505778566546,0.023996467246014896,9.020507200068018,13.888425571002728,9.0,0.33,-0.04130091312560259,0.3293292015730639,-0.04130091312560259,0.05,0.05043572349320484,0.9999999259989704,https://edit.nylottery.ny.gov/sites/default/files/2024-04/bigMoneyX20_1613.jpg,,,,12/23/2025,567,58.333333333333336,56.666666666666664,19.0,21.0,,38.75,14.0,6.0,/new-york-statistics-for-each-scratcher-game
45,1,1614,5000,4.77,679287.50,,,,2024-06-04,,2026-06-20,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1614,5 TIMES LUCKY                 ,2848281,295197,20,2,704044.845,13586300.37,1408089.69,10738019.37,1112892.69,704044.845,0.0,4.77,-4.900256033231858e-07,9.8,9.119405459574727,0.0751144670356721,0.20964370860080578,0.20964361157931152,-9.702149425527828e-08,0.10199497332910065,0.10965627139103361,0.007661298061932956,0.03691654077823425,0.023559052900844608,9.029099984513119,14.147448919343972,13.0,0.36,-0.13066141972402,0.35681977488638855,-0.13066141972402,0.09,0.0909461146343298,0.9999999464902481,https://edit.nylottery.ny.gov/sites/default/files/2024-04/5timesLucky_1614.jpg,,,,12/23/2025,567,59.0,57.0,31.0,33.0,38.75,43.75,26.0,4.0,/new-york-statistics-for-each-scratcher-game
46,2,1619,20000,5.09,2685375.00,,,,2024-04-18,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1619,CASHWORD DOUBLER              ,13715612,975033,26,1,4962917.97,69812465.08,4962917.97,56096853.08,3987884.9699999997,4962917.97,0.0,5.09,-1.9544953300429014e-07,13.25,8.301598271768391,0.595617154413772,0.19646369262270555,0.1964636544491016,-3.817360394453573e-08,0.07549350513014826,0.12045873183248865,0.04496522670234039,0.033753226020401504,0.011800282770385476,9.875499219158426,28.24578107236421,16.0,0.18,-0.2992742221300229,0.17900460555757833,-0.2992742221300229,0.03,0.024486315349930548,0.9999999851299988,https://edit.nylottery.ny.gov/sites/default/files/2024-04/cashwordDoubler_1619.jpg,,,,12/23/2025,614,64.66666666666667,72.66666666666667,5.0,28.666666666666668,41.583333333333336,42.516666666666666,23.0,2.0,/new-york-statistics-for-each-scratcher-game
47,5,1615,1000000,4.57,2021700.00,Top Prize Claimed,,,2024-07-02,,2025-12-31,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1615,PINK PANTHER DIAMOND 7S       ,1326899,165867,3,0,inf,6063928.430000001,758012.1900000001,4737029.430000001,592145.1900000001,inf,,4.57,-2.506555997529057e-07,9.16,8.418450842271564,0.08824926904415413,0.21881843559204867,0.21881839626064162,-3.93314070479267e-08,0.10915394479243072,0.11878670063364868,0.009632755841217963,0.038322707598903175,0.02412383899602606,8.697607114378942,13.815283544765025,12.0,0.32,-0.1053354168609764,0.3163894502989399,-0.1053354168609764,0.09,0.08104063703267768,0.9999999743213988,https://edit.nylottery.ny.gov/sites/default/files/2024-05/pinkPantherDiamond7s_1615.jpg,,,,12/23/2025,539,54.333333333333336,56.0,16.0,37.333333333333336,,40.91666666666667,18.0,9.0,/new-york-statistics-for-each-scratcher-game
48,2,1617,21000,4.91,2470562.50,,,,2024-07-02,,2026-11-07,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1617,TRIPLE 7-11-21                ,2013844,281209,4,1,1380736.19,9887974.040000001,1380736.19,7874130.040000001,1099527.19,1380736.19,0.0,4.91,-1.3760774968025733e-07,8.88,8.64207990798538,0.027228427317899182,0.20366601580606286,0.20366598860393442,-2.720212843865255e-08,0.11264571938444423,0.11571288516737605,0.0030671657829318133,0.026353289205685543,0.01408607222830379,12.648073575818627,23.66043705926928,10.0,0.38,-0.046738320722926704,0.3819709198572355,-0.046738320722926704,0.13,0.1313731009155766,0.9999999783226374,https://edit.nylottery.ny.gov/sites/default/files/2024-05/triple7-11-21_1617.jpg,,,,12/23/2025,539,72.33333333333333,72.0,49.0,48.0,49.75,58.21666666666666,62.0,9.0,/new-york-statistics-for-each-scratcher-game
49,2,1624,1000 a Week for Life,3.97,4809700.00 	,,,,2024-08-30,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1624,WIN FOR LIFE                  ,12114208,7981516,10,6,5281103.086666667,48093405.760000005,31686618.520000003,35979197.760000005,23705102.520000003,5281103.086666667,0.0,3.97,-1.641071292291718e-08,12.45,11.96472112530572,0.04031834223118676,0.251889172899424,0.25188917274624245,-1.5318152302157273e-10,0.08033987723145461,0.08357904789648393,0.003239170665029323,0.03182660525241677,0.009842503477291514,10.473404036881009,33.866271895083536,14.0,0.58,-0.032303908655478296,0.582116699863646,-0.032303908655478296,0.64,0.6303407435845994,0.99999999882551,https://edit.nylottery.ny.gov/sites/default/files/2024-05/winForLife_1624.jpg,,,,12/23/2025,480,67.66666666666667,73.0,95.0,97.0,79.41666666666667,82.41666666666667,111.0,18.0,/new-york-statistics-for-each-scratcher-game
50,1,1618,500,4.7,47982.90,,,,2024-07-16,,,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1618,LOOSE CHANGE                  ,32857597,10796304,3205,987,51410.971428571436,154430705.9,50742628.800000004,121573108.9,39946324.800000004,51410.971428571436,0.0,4.7,-1.5765836674000502e-08,10.67,10.447038599747387,0.0216317033503163,0.2127659608012419,0.212765958686778,-2.114463909519415e-09,0.09369414213233103,0.09572090602059999,0.0020267638882689593,0.04166011858117918,0.019897424497219044,8.001251500209968,16.752527887415624,14.0,0.41,-0.04180519894839786,0.41184745102283626,-0.04180519894839786,0.32,0.3136911653035904,0.9999999951365743,https://edit.nylottery.ny.gov/sites/default/files/2024-05/looseChange_1552.jpg,,,,12/23/2025,525,47.666666666666664,62.333333333333336,63.0,78.0,65.75,63.35,78.0,14.0,/new-york-statistics-for-each-scratcher-game
51,20,1621,200,8.0,50.04,,,,2024-08-06,,2026-08-14,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1621,WIN $100 OR $200              ,772523,15493,123505,1933,64.12002069322297,6180184.0,123944.0,5407661.0,108451.0,64.12002069322297,0.0,8.0,0.0,8.0,8.0,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.06633262235248168,0.06633262235248168,5.023550092984399,5.023550092984399,17.0,0.58,-0.0018286932908454494,0.5779787646033693,-0.0018286932908454494,0.02,0.018272145664934666,1.0,https://edit.nylottery.ny.gov/sites/default/files/2024-06/win100or200_1621.jpg,,,,12/23/2025,504,38.333333333333336,38.333333333333336,94.0,34.166666666666664,73.75,55.716666666666676,57.0,3.0,/new-york-statistics-for-each-scratcher-game
52,5,1622,500000,4.23,3046833.33,Top Prize Claimed,,,2024-08-06,,2026-05-05,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1622,25X THE GOLD                  ,2161653,258912,3,0,inf,9143792.190000001,1095197.76,6982139.190000001,836285.76,inf,,4.23,-6.939385998845706e-07,7.56,7.330039657186192,0.03203718953936385,0.23640678343713506,0.23640662429766557,-1.5913946949108748e-07,0.13218991651730236,0.13642490992795986,0.0042349934106575005,0.03960437286330103,0.02856676404657143,8.416305416737146,11.66763126472121,10.0,0.42,0.0007645052873400317,0.4240771295027287,0.0007645052873400317,0.12,0.11821521072597851,0.9999999084010628,https://edit.nylottery.ny.gov/sites/default/files/2024-06/25XtheGold_1622.jpg,,,,12/23/2025,504,51.333333333333336,49.666666666666664,67.0,31.0,,49.75,38.0,14.0,/new-york-statistics-for-each-scratcher-game
53,1,1623,4000,4.84,1033600.00,Top Prize Claimed,,,2024-08-06,,2026-03-07,12/23/2025,https://nylottery.ny.gov/scratch-off-game?game=1623,DOUBLE DOUBLER                ,2135415,227956,10,0,inf,10335408.6,1103307.04,8199993.6,875351.04,inf,,4.84,-3.6254640428438497e-08,9.79,9.04030320338611,0.08238413858671681,0.20661157773856234,0.20661158224232656,4.503764222674178e-09,0.10219639683243195,0.11061575895213813,0.008419362119706175,0.03387073001986078,0.02079629273925918,9.840914059413421,16.02621964337891,12.0,0.33,-0.20277713156540123,0.3297840039082504,-0.20277713156540123,0.08,0.076131145118257,1.0000000026050544,https://edit.nylottery.ny.gov/sites/default/files/2024-06/doubleDoubler_1623.jpg,,,,12/23/2025,504,64.33333333333333,60.333333333333336,20.0,50.333333333333336,,48.75,35.0,9.0,/new-york-statistics-for-each-scratcher-game
