,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
0,3,793,25000.0,3.29,,,,05/08/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380253,WINNING COMBINATION,265857,217447,3.0,3.0,874669.53,715400.63,608812.53,497953.63,291556.51,291556.51,0.0,3.29,-8.806254476056917e-07,6.13,6.105082048454306,0.004578448840186155,0.3039516354487,0.3039515519585123,-8.349018770781313e-08,0.16305143975398378,0.16379796242921607,0.0007465226752322862,0.03783995293257301,0.020047876473113742,8.808674544402521,16.624495228422752,7.0,0.34,0.0045697550916314255,0.34048178175379734,0.0045697550916314255,0.85,0.8477878446726569,0.9999987661886678,https://content.lottery.ok.gov/games/face/793.jpg,,,,2025-06-14,37,32.666666666666664,33.666666666666664,19.0,40.0,26.416666666666668,30.35,37.0,6.0,/oklahoma-statistics-for-each-scratcher-game
1,5,794,55000.0,3.11,,,,05/08/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380254,PAYOUT DOUBLER,282490,238831,3.0,2.0,878543.8999999999,742764.4099999999,596053.8999999999,503933.4099999999,292847.9666666666,292847.9666666666,0.0,3.11,-5.519919835258076e-07,5.33,5.317702816398424,0.0022934185553081625,0.32154358584961035,0.32154373775671763,1.5190710728196777e-07,0.1876208324582236,0.18805112555674566,0.0004302930985220499,0.05078214611189583,0.03980891765536129,6.563806334206224,8.372830155048673,7.0,0.36,-0.0056657209120839986,0.35756310214280707,-0.0056657209120839986,0.81,0.8082172197865781,1.000002584379446,https://content.lottery.ok.gov/games/face/794.jpg,,,,2025-06-14,37,26.666666666666668,25.666666666666668,25.0,53.0,31.083333333333332,32.28333333333334,43.0,11.0,/oklahoma-statistics-for-each-scratcher-game
2,10,795,125000.0,3.00,,,,05/08/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380255,STROKE OF LUCK,250749,225239,3.0,3.0,752247.0,675717.0,501498.0,450478.0,250749.0,250749.0,0.0,3.0,0.0,4.29,4.2846231396203205,0.000707203460114732,0.3333333333333333,0.3333333333333333,0.0,0.23322781578678647,0.2333927553051059,0.000164939518319418,0.044456959620106186,0.04004217651626943,7.4976390728118405,8.324116116727218,5.0,0.41,0.0013894137762408818,0.409799516661561,0.0013894137762408818,0.91,0.914752937555571,1.0,https://content.lottery.ok.gov/games/face/795.jpg,,,,2025-06-14,37,29.666666666666668,25.333333333333332,38.0,52.166666666666664,35.5,36.13333333333333,55.0,11.0,/oklahoma-statistics-for-each-scratcher-game
3,1,803,4000.0,4.17,,,,05/08/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380256,ATOMIC 8S,236056,197080,3.0,3.0,984353.52,821823.6,748297.52,624743.6,328117.84,328117.84,0.0,4.17,-7.300836820791969e-07,7.75,7.700424779591804,0.006311556873830445,0.23980832855736575,0.23980828015965816,-4.8397707591574246e-08,0.12904846907424106,0.12986296582628387,0.0008144967520428148,0.03400864127710758,0.02247873147046551,9.800943051184555,14.826758926447829,9.0,0.34,-0.012316299845570085,0.33666130054768484,-0.012316299845570085,0.81,0.8085271974674714,0.9999989795179434,https://content.lottery.ok.gov/games/face/803.jpg,,,,2025-06-14,37,35.0,32.333333333333336,18.0,40.666666666666664,27.416666666666668,30.68333333333333,38.0,7.0,/oklahoma-statistics-for-each-scratcher-game
4,3,783,30000.0,3.28,,,,04/10/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380252,BINGO,1113997,1039357,8.0,7.0,3653910.1599999997,3409090.96,2539913.1599999997,2369733.96,456738.76999999996,456738.76999999996,0.0,3.28,-2.8159999576074175e-07,8.75,8.723422033987328,0.002720617980024674,0.30487813463416924,0.30487806213070384,-7.250346539811048e-08,0.11432288381943569,0.11463391271268313,0.0003110288932474392,0.04833501098838962,0.011299021919237918,6.896266594500468,29.498845653478018,10.0,0.33,-0.0030245317305747075,0.33351099560293224,-0.0030245317305747075,0.92,0.9236519302393686,0.9999966885045484,https://content.lottery.ok.gov/games/face/783.jpg,,,,2025-06-14,65,28.333333333333332,37.333333333333336,17.0,37.666666666666664,26.583333333333332,29.383333333333336,34.0,5.0,/oklahoma-statistics-for-each-scratcher-game
5,1,790,5000.0,4.33,,,,03/27/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380249,"$5,000 JACKPOT",228847,141008,3.0,3.0,990907.51,610564.64,762060.51,469556.64,330302.50333333336,330302.50333333336,0.0,4.33,-1.048210063372038e-06,6.29,6.211220108440155,0.013006978675276865,0.23094712429818987,0.23094700108082797,-1.2321736189702115e-07,0.1589317417993855,0.1609989635757947,0.0020672217764092227,0.03738141785186513,0.03513623013183856,8.916522551406924,9.485956434698597,8.0,0.34,-0.013508328559127298,0.34384601778028184,-0.013508328559127298,0.6,0.5948141807313615,0.9999991435237091,https://content.lottery.ok.gov/games/face/790.jpg,,,,2025-06-14,79,33.0,27.0,20.0,35.666666666666664,27.416666666666668,28.616666666666664,30.0,6.0,/oklahoma-statistics-for-each-scratcher-game
6,5,791,50000.0,3.46,,,,03/27/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380250,STATE OF PLAY,150139,76346,3.0,2.0,519480.94,264157.16,369341.94,187811.15999999997,173160.31333333332,173160.31333333332,0.0,3.46,-6.057000310431096e-07,6.58,6.425629290617849,0.02347458087555685,0.2890175160983809,0.289017864017864,3.479194831124133e-07,0.15205729925763845,0.15562678062678062,0.0035694813691421745,0.04015712283910682,0.023082398871905167,8.299825087178151,14.435827782717883,8.0,0.4,0.0008604585801358561,0.40295203231411614,0.0008604585801358561,0.48,0.4810990252273136,1.0000012454498581,https://content.lottery.ok.gov/games/face/791.jpg,,,,2025-06-14,79,31.666666666666668,31.666666666666668,35.0,42.333333333333336,37.916666666666664,35.71666666666667,54.0,13.0,/oklahoma-statistics-for-each-scratcher-game
7,10,792,1000.0,3.57,,,,03/27/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380251,"$1,000 LOADED",172763,130194,1006.0,762.0,616763.9099999999,464792.57999999996,444000.9099999999,334598.57999999996,613.085397614314,613.085397614314,0.0,3.57,-1.2478684578029203e-06,4.35,4.345757910979898,0.0020709390873882376,0.2801123943613487,0.2801124581078956,6.374654687446579e-08,0.2296339007556068,0.23010945857647103,0.00047555782086422527,0.08515222856060614,0.09518041429925468,3.9144402547939476,3.5020061502892545,7.0,0.46,5.572988378481421e-05,0.45582109846985314,5.572988378481421e-05,0.75,0.7499450811454927,1.0000006960207102,https://content.lottery.ok.gov/games/face/792.jpg,,,,2025-06-14,79,19.666666666666668,19.333333333333332,49.0,51.333333333333336,37.25,35.31666666666667,53.0,10.0,/oklahoma-statistics-for-each-scratcher-game
8,2,787,10000.0,4.34,,,,02/27/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380246,MONEY BAGS,193241,106099,3.0,3.0,838665.94,460469.66,645424.94,354370.66,279555.3133333333,279555.3133333333,0.0,4.34,-1.433319189706149e-06,7.82,7.666532593493185,0.019472532793407226,0.23041507680213,0.2304150047992941,-7.20028358880409e-08,0.12794563803426506,0.13043706366666072,0.002491425632395655,0.03357640497488526,0.02285979254775952,9.926677580364457,14.578034863186636,10.0,0.37,-0.0001449823252634276,0.3697317300404588,-0.0001449823252634276,0.53,0.5272006116058355,0.9999996195283419,https://content.lottery.ok.gov/games/face/787.jpg,,,,2025-06-14,107,36.333333333333336,32.0,30.0,37.333333333333336,30.75,33.28333333333334,48.0,6.0,/oklahoma-statistics-for-each-scratcher-game
9,5,788,50000.0,3.94,,,,02/27/2025,01/01/2099,04/01/2099,2025-06-14,https://www.lottery.ok.gov/scratchers/380247,EMERALD 8S,215010,109845,3.0,2.0,847139.4,432789.3,632129.4,322944.3,282379.8,282379.8,0.0,3.94,-6.931779505722162e-07,3.94,3.9399981396214128,-2.2100074853243485e-07,0.2538072825325967,0.2538072264409973,-5.609159942077113e-08,0.2538072825325967,0.2538072264409973,-5.609159942077113e-08,0.05060834344089173,0.05060834344089173,6.58613431157988,6.58613431157988,5.0,0.44,0.002297010402746929,0.4394617238423343,0.002297010402746929,0.52,0.5202851061697094,0.9999997691644404,https://content.lottery.ok.gov/games/face/788.jpg,,,,2025-06-14,107,27.333333333333332,23.666666666666668,48.0,38.333333333333336,35.25,34.516666666666666,51.0,12.0,/oklahoma-statistics-for-each-scratcher-game
